application_date,segment,branch_id,state,zone,case_count
27-01-2019,2,,PUNJAB,,0
28-01-2019,2,,PUNJAB,,0
29-01-2019,2,,PUNJAB,,0
30-01-2019,2,,PUNJAB,,0
31-01-2019,2,,PUNJAB,,0
01-02-2019,2,,PUNJAB,,0
02-02-2019,2,,PUNJAB,,0
03-02-2019,2,,PUNJAB,,0
04-02-2019,2,,PUNJAB,,0
05-02-2019,2,,PUNJAB,,0
06-02-2019,2,,PUNJAB,,0
07-02-2019,2,,PUNJAB,,0
08-02-2019,2,,PUNJAB,,0
09-02-2019,2,,PUNJAB,,0
10-02-2019,2,,PUNJAB,,0
11-02-2019,2,,PUNJAB,,0
12-02-2019,2,,PUNJAB,,0
13-02-2019,2,,PUNJAB,,0
14-02-2019,2,,PUNJAB,,0
15-02-2019,2,,PUNJAB,,0
16-02-2019,2,,PUNJAB,,0
17-02-2019,2,,PUNJAB,,0
18-02-2019,2,,PUNJAB,,0
19-02-2019,2,,PUNJAB,,0
20-02-2019,2,,PUNJAB,,0
21-02-2019,2,,PUNJAB,,0
22-02-2019,2,,PUNJAB,,0
23-02-2019,2,,PUNJAB,,0
24-02-2019,2,,PUNJAB,,0
25-02-2019,2,,PUNJAB,,0
26-02-2019,2,,PUNJAB,,0
27-02-2019,2,,PUNJAB,,0
28-02-2019,2,,PUNJAB,,0
01-03-2019,2,,PUNJAB,,0
02-03-2019,2,,PUNJAB,,0
03-03-2019,2,,PUNJAB,,0
04-03-2019,2,,PUNJAB,,0
05-03-2019,2,,PUNJAB,,0
06-03-2019,2,,PUNJAB,,0
07-03-2019,2,,PUNJAB,,0
08-03-2019,2,,PUNJAB,,0
09-03-2019,2,,PUNJAB,,0
10-03-2019,2,,PUNJAB,,0
11-03-2019,2,,PUNJAB,,0
12-03-2019,2,,PUNJAB,,0
13-03-2019,2,,PUNJAB,,0
14-03-2019,2,,PUNJAB,,0
15-03-2019,2,,PUNJAB,,0
16-03-2019,2,,PUNJAB,,0
17-03-2019,2,,PUNJAB,,0
18-03-2019,2,,PUNJAB,,0
19-03-2019,2,,PUNJAB,,0
20-03-2019,2,,PUNJAB,,0
21-03-2019,2,,PUNJAB,,0
22-03-2019,2,,PUNJAB,,0
23-03-2019,2,,PUNJAB,,0
24-03-2019,2,,PUNJAB,,0
25-03-2019,2,,PUNJAB,,0
26-03-2019,2,,PUNJAB,,0
27-03-2019,2,,PUNJAB,,0
28-03-2019,2,,PUNJAB,,0
29-03-2019,2,,PUNJAB,,0
30-03-2019,2,,PUNJAB,,0
31-03-2019,2,,PUNJAB,,0
01-04-2019,2,,PUNJAB,,0
02-04-2019,2,,PUNJAB,,0
03-04-2019,2,,PUNJAB,,0
04-04-2019,2,,PUNJAB,,0
05-04-2019,2,,PUNJAB,,0
06-04-2019,2,,PUNJAB,,0
07-04-2019,2,,PUNJAB,,0
08-04-2019,2,,PUNJAB,,0
09-04-2019,2,,PUNJAB,,0
10-04-2019,2,,PUNJAB,,0
11-04-2019,2,,PUNJAB,,0
12-04-2019,2,,PUNJAB,,0
13-04-2019,2,,PUNJAB,,0
14-04-2019,2,,PUNJAB,,0
15-04-2019,2,,PUNJAB,,0
16-04-2019,2,,PUNJAB,,0
17-04-2019,2,,PUNJAB,,0
18-04-2019,2,,PUNJAB,,0
19-04-2019,2,,PUNJAB,,0
20-04-2019,2,,PUNJAB,,0
21-04-2019,2,,PUNJAB,,0
22-04-2019,2,,PUNJAB,,0
23-04-2019,2,,PUNJAB,,0
24-04-2019,2,,PUNJAB,,0
25-04-2019,2,,PUNJAB,,0
26-04-2019,2,,PUNJAB,,0
27-04-2019,2,,PUNJAB,,0
28-04-2019,2,,PUNJAB,,0
29-04-2019,2,,PUNJAB,,0
30-04-2019,2,,PUNJAB,,0
01-05-2019,2,,PUNJAB,,0
02-05-2019,2,,PUNJAB,,0
03-05-2019,2,,PUNJAB,,0
04-05-2019,2,,PUNJAB,,0
05-05-2019,2,,PUNJAB,,0
06-05-2019,2,,PUNJAB,,0
07-05-2019,2,,PUNJAB,,0
08-05-2019,2,,PUNJAB,,0
09-05-2019,2,,PUNJAB,,0
10-05-2019,2,,PUNJAB,,0
11-05-2019,2,,PUNJAB,,0
12-05-2019,2,,PUNJAB,,0
13-05-2019,2,,PUNJAB,,0
14-05-2019,2,,PUNJAB,,0
15-05-2019,2,,PUNJAB,,0
16-05-2019,2,,PUNJAB,,0
17-05-2019,2,,PUNJAB,,0
18-05-2019,2,,PUNJAB,,0
19-05-2019,2,,PUNJAB,,0
20-05-2019,2,,PUNJAB,,0
21-05-2019,2,,PUNJAB,,0
22-05-2019,2,,PUNJAB,,0
23-05-2019,2,,PUNJAB,,0
24-05-2019,2,,PUNJAB,,0
25-05-2019,2,,PUNJAB,,0
26-05-2019,2,,PUNJAB,,0
27-05-2019,2,,PUNJAB,,0
28-05-2019,2,,PUNJAB,,0
29-05-2019,2,,PUNJAB,,0
30-05-2019,2,,PUNJAB,,0
31-05-2019,2,,PUNJAB,,0
01-06-2019,2,,PUNJAB,,0
02-06-2019,2,,PUNJAB,,0
03-06-2019,2,,PUNJAB,,0
04-06-2019,2,,PUNJAB,,0
05-06-2019,2,,PUNJAB,,0
06-06-2019,2,,PUNJAB,,0
07-06-2019,2,,PUNJAB,,0
08-06-2019,2,,PUNJAB,,0
09-06-2019,2,,PUNJAB,,0
10-06-2019,2,,PUNJAB,,0
11-06-2019,2,,PUNJAB,,0
12-06-2019,2,,PUNJAB,,0
13-06-2019,2,,PUNJAB,,0
14-06-2019,2,,PUNJAB,,0
15-06-2019,2,,PUNJAB,,0
16-06-2019,2,,PUNJAB,,0
17-06-2019,2,,PUNJAB,,0
18-06-2019,2,,PUNJAB,,0
19-06-2019,2,,PUNJAB,,0
20-06-2019,2,,PUNJAB,,0
21-06-2019,2,,PUNJAB,,0
22-06-2019,2,,PUNJAB,,0
23-06-2019,2,,PUNJAB,,0
24-06-2019,2,,PUNJAB,,0
25-06-2019,2,,PUNJAB,,0
26-06-2019,2,,PUNJAB,,0
27-06-2019,2,,PUNJAB,,0
28-06-2019,2,,PUNJAB,,0
29-06-2019,2,,PUNJAB,,0
30-06-2019,2,,PUNJAB,,0
01-04-2017,2,,TAMIL NADU,,458
02-04-2017,2,,TAMIL NADU,,182
03-04-2017,2,,TAMIL NADU,,1161
04-04-2017,2,,TAMIL NADU,,881
05-04-2017,2,,TAMIL NADU,,1142
06-04-2017,2,,TAMIL NADU,,981
07-04-2017,2,,TAMIL NADU,,876
08-04-2017,2,,TAMIL NADU,,686
09-04-2017,2,,TAMIL NADU,,249
10-04-2017,2,,TAMIL NADU,,746
11-04-2017,2,,TAMIL NADU,,1611
12-04-2017,2,,TAMIL NADU,,2816
13-04-2017,2,,TAMIL NADU,,3193
14-04-2017,2,,TAMIL NADU,,1812
15-04-2017,2,,TAMIL NADU,,2470
16-04-2017,2,,TAMIL NADU,,1479
17-04-2017,2,,TAMIL NADU,,2809
18-04-2017,2,,TAMIL NADU,,3141
19-04-2017,2,,TAMIL NADU,,3520
20-04-2017,2,,TAMIL NADU,,3052
21-04-2017,2,,TAMIL NADU,,2958
22-04-2017,2,,TAMIL NADU,,2380
23-04-2017,2,,TAMIL NADU,,1334
24-04-2017,2,,TAMIL NADU,,2114
25-04-2017,2,,TAMIL NADU,,1635
26-04-2017,2,,TAMIL NADU,,789
27-04-2017,2,,TAMIL NADU,,211
28-04-2017,2,,TAMIL NADU,,65
29-04-2017,2,,TAMIL NADU,,170
30-04-2017,2,,TAMIL NADU,,63
01-05-2017,2,,TAMIL NADU,,119
02-05-2017,2,,TAMIL NADU,,520
03-05-2017,2,,TAMIL NADU,,596
04-05-2017,2,,TAMIL NADU,,960
05-05-2017,2,,TAMIL NADU,,805
06-05-2017,2,,TAMIL NADU,,502
07-05-2017,2,,TAMIL NADU,,310
08-05-2017,2,,TAMIL NADU,,499
09-05-2017,2,,TAMIL NADU,,570
10-05-2017,2,,TAMIL NADU,,482
11-05-2017,2,,TAMIL NADU,,1721
12-05-2017,2,,TAMIL NADU,,2374
13-05-2017,2,,TAMIL NADU,,2100
14-05-2017,2,,TAMIL NADU,,847
15-05-2017,2,,TAMIL NADU,,2066
16-05-2017,2,,TAMIL NADU,,2016
17-05-2017,2,,TAMIL NADU,,2365
18-05-2017,2,,TAMIL NADU,,3402
19-05-2017,2,,TAMIL NADU,,3009
20-05-2017,2,,TAMIL NADU,,3130
21-05-2017,2,,TAMIL NADU,,1708
22-05-2017,2,,TAMIL NADU,,2317
23-05-2017,2,,TAMIL NADU,,2907
24-05-2017,2,,TAMIL NADU,,2895
25-05-2017,2,,TAMIL NADU,,2672
26-05-2017,2,,TAMIL NADU,,2383
27-05-2017,2,,TAMIL NADU,,1873
28-05-2017,2,,TAMIL NADU,,485
29-05-2017,2,,TAMIL NADU,,182
30-05-2017,2,,TAMIL NADU,,370
31-05-2017,2,,TAMIL NADU,,634
01-06-2017,2,,TAMIL NADU,,1342
02-06-2017,2,,TAMIL NADU,,1351
03-06-2017,2,,TAMIL NADU,,1747
04-06-2017,2,,TAMIL NADU,,483
05-06-2017,2,,TAMIL NADU,,885
06-06-2017,2,,TAMIL NADU,,1175
07-06-2017,2,,TAMIL NADU,,1162
08-06-2017,2,,TAMIL NADU,,1307
09-06-2017,2,,TAMIL NADU,,1556
10-06-2017,2,,TAMIL NADU,,1343
11-06-2017,2,,TAMIL NADU,,899
12-06-2017,2,,TAMIL NADU,,3324
13-06-2017,2,,TAMIL NADU,,5112
14-06-2017,2,,TAMIL NADU,,4724
15-06-2017,2,,TAMIL NADU,,4665
16-06-2017,2,,TAMIL NADU,,5274
17-06-2017,2,,TAMIL NADU,,4705
18-06-2017,2,,TAMIL NADU,,2249
19-06-2017,2,,TAMIL NADU,,4278
20-06-2017,2,,TAMIL NADU,,5247
21-06-2017,2,,TAMIL NADU,,5223
22-06-2017,2,,TAMIL NADU,,4849
23-06-2017,2,,TAMIL NADU,,3926
24-06-2017,2,,TAMIL NADU,,3104
25-06-2017,2,,TAMIL NADU,,1824
26-06-2017,2,,TAMIL NADU,,1522
27-06-2017,2,,TAMIL NADU,,1002
28-06-2017,2,,TAMIL NADU,,1061
29-06-2017,2,,TAMIL NADU,,780
30-06-2017,2,,TAMIL NADU,,617
01-07-2017,2,,TAMIL NADU,,782
02-07-2017,2,,TAMIL NADU,,245
03-07-2017,2,,TAMIL NADU,,1098
04-07-2017,2,,TAMIL NADU,,1660
05-07-2017,2,,TAMIL NADU,,1673
06-07-2017,2,,TAMIL NADU,,1589
07-07-2017,2,,TAMIL NADU,,1714
08-07-2017,2,,TAMIL NADU,,1487
09-07-2017,2,,TAMIL NADU,,966
10-07-2017,2,,TAMIL NADU,,1563
11-07-2017,2,,TAMIL NADU,,4148
12-07-2017,2,,TAMIL NADU,,6124
13-07-2017,2,,TAMIL NADU,,6257
14-07-2017,2,,TAMIL NADU,,6725
15-07-2017,2,,TAMIL NADU,,5968
16-07-2017,2,,TAMIL NADU,,2360
17-07-2017,2,,TAMIL NADU,,5280
18-07-2017,2,,TAMIL NADU,,6674
19-07-2017,2,,TAMIL NADU,,6576
20-07-2017,2,,TAMIL NADU,,6833
21-07-2017,2,,TAMIL NADU,,5190
22-07-2017,2,,TAMIL NADU,,5099
23-07-2017,2,,TAMIL NADU,,2919
24-07-2017,2,,TAMIL NADU,,3348
25-07-2017,2,,TAMIL NADU,,3048
26-07-2017,2,,TAMIL NADU,,2428
27-07-2017,2,,TAMIL NADU,,1501
28-07-2017,2,,TAMIL NADU,,750
29-07-2017,2,,TAMIL NADU,,379
30-07-2017,2,,TAMIL NADU,,199
31-07-2017,2,,TAMIL NADU,,970
01-08-2017,2,,TAMIL NADU,,1763
02-08-2017,2,,TAMIL NADU,,2368
03-08-2017,2,,TAMIL NADU,,2210
04-08-2017,2,,TAMIL NADU,,1836
05-08-2017,2,,TAMIL NADU,,2039
06-08-2017,2,,TAMIL NADU,,1113
07-08-2017,2,,TAMIL NADU,,1717
08-08-2017,2,,TAMIL NADU,,1752
09-08-2017,2,,TAMIL NADU,,2002
10-08-2017,2,,TAMIL NADU,,1850
11-08-2017,2,,TAMIL NADU,,3934
12-08-2017,2,,TAMIL NADU,,5889
13-08-2017,2,,TAMIL NADU,,2304
14-08-2017,2,,TAMIL NADU,,5680
15-08-2017,2,,TAMIL NADU,,5173
16-08-2017,2,,TAMIL NADU,,6603
17-08-2017,2,,TAMIL NADU,,7164
18-08-2017,2,,TAMIL NADU,,6884
19-08-2017,2,,TAMIL NADU,,6687
20-08-2017,2,,TAMIL NADU,,2767
21-08-2017,2,,TAMIL NADU,,5836
22-08-2017,2,,TAMIL NADU,,6533
23-08-2017,2,,TAMIL NADU,,5717
24-08-2017,2,,TAMIL NADU,,4879
25-08-2017,2,,TAMIL NADU,,3218
26-08-2017,2,,TAMIL NADU,,3580
27-08-2017,2,,TAMIL NADU,,2282
28-08-2017,2,,TAMIL NADU,,1495
29-08-2017,2,,TAMIL NADU,,558
30-08-2017,2,,TAMIL NADU,,416
31-08-2017,2,,TAMIL NADU,,673
01-09-2017,2,,TAMIL NADU,,1569
02-09-2017,2,,TAMIL NADU,,2436
03-09-2017,2,,TAMIL NADU,,1217
04-09-2017,2,,TAMIL NADU,,1618
05-09-2017,2,,TAMIL NADU,,2224
06-09-2017,2,,TAMIL NADU,,2250
07-09-2017,2,,TAMIL NADU,,2322
08-09-2017,2,,TAMIL NADU,,2245
09-09-2017,2,,TAMIL NADU,,2167
10-09-2017,2,,TAMIL NADU,,1098
11-09-2017,2,,TAMIL NADU,,4286
12-09-2017,2,,TAMIL NADU,,6495
13-09-2017,2,,TAMIL NADU,,7444
14-09-2017,2,,TAMIL NADU,,7770
15-09-2017,2,,TAMIL NADU,,7164
16-09-2017,2,,TAMIL NADU,,7172
17-09-2017,2,,TAMIL NADU,,3803
18-09-2017,2,,TAMIL NADU,,6679
19-09-2017,2,,TAMIL NADU,,4823
20-09-2017,2,,TAMIL NADU,,8884
21-09-2017,2,,TAMIL NADU,,7835
22-09-2017,2,,TAMIL NADU,,7030
23-09-2017,2,,TAMIL NADU,,4961
24-09-2017,2,,TAMIL NADU,,3448
25-09-2017,2,,TAMIL NADU,,3623
26-09-2017,2,,TAMIL NADU,,3112
27-09-2017,2,,TAMIL NADU,,2127
28-09-2017,2,,TAMIL NADU,,1298
29-09-2017,2,,TAMIL NADU,,337
30-09-2017,2,,TAMIL NADU,,181
01-10-2017,2,,TAMIL NADU,,267
02-10-2017,2,,TAMIL NADU,,955
03-10-2017,2,,TAMIL NADU,,2204
04-10-2017,2,,TAMIL NADU,,2159
05-10-2017,2,,TAMIL NADU,,2841
06-10-2017,2,,TAMIL NADU,,2832
07-10-2017,2,,TAMIL NADU,,2597
08-10-2017,2,,TAMIL NADU,,1548
09-10-2017,2,,TAMIL NADU,,2432
10-10-2017,2,,TAMIL NADU,,2828
11-10-2017,2,,TAMIL NADU,,5726
12-10-2017,2,,TAMIL NADU,,8312
13-10-2017,2,,TAMIL NADU,,8850
14-10-2017,2,,TAMIL NADU,,8147
15-10-2017,2,,TAMIL NADU,,4563
16-10-2017,2,,TAMIL NADU,,5262
17-10-2017,2,,TAMIL NADU,,2881
18-10-2017,2,,TAMIL NADU,,321
19-10-2017,2,,TAMIL NADU,,2391
20-10-2017,2,,TAMIL NADU,,6197
21-10-2017,2,,TAMIL NADU,,6825
22-10-2017,2,,TAMIL NADU,,4916
23-10-2017,2,,TAMIL NADU,,6703
24-10-2017,2,,TAMIL NADU,,7376
25-10-2017,2,,TAMIL NADU,,6364
26-10-2017,2,,TAMIL NADU,,5853
27-10-2017,2,,TAMIL NADU,,5117
28-10-2017,2,,TAMIL NADU,,3172
29-10-2017,2,,TAMIL NADU,,1257
30-10-2017,2,,TAMIL NADU,,315
31-10-2017,2,,TAMIL NADU,,156
01-11-2017,2,,TAMIL NADU,,1076
02-11-2017,2,,TAMIL NADU,,1532
03-11-2017,2,,TAMIL NADU,,2375
04-11-2017,2,,TAMIL NADU,,2413
05-11-2017,2,,TAMIL NADU,,1189
06-11-2017,2,,TAMIL NADU,,1992
07-11-2017,2,,TAMIL NADU,,1957
08-11-2017,2,,TAMIL NADU,,2252
09-11-2017,2,,TAMIL NADU,,2296
10-11-2017,2,,TAMIL NADU,,2552
11-11-2017,2,,TAMIL NADU,,5555
12-11-2017,2,,TAMIL NADU,,4277
13-11-2017,2,,TAMIL NADU,,7470
14-11-2017,2,,TAMIL NADU,,9671
15-11-2017,2,,TAMIL NADU,,9907
16-11-2017,2,,TAMIL NADU,,9183
17-11-2017,2,,TAMIL NADU,,9476
18-11-2017,2,,TAMIL NADU,,8246
19-11-2017,2,,TAMIL NADU,,4580
20-11-2017,2,,TAMIL NADU,,8280
21-11-2017,2,,TAMIL NADU,,8367
22-11-2017,2,,TAMIL NADU,,7308
23-11-2017,2,,TAMIL NADU,,7477
24-11-2017,2,,TAMIL NADU,,6384
25-11-2017,2,,TAMIL NADU,,5897
26-11-2017,2,,TAMIL NADU,,3573
27-11-2017,2,,TAMIL NADU,,4073
28-11-2017,2,,TAMIL NADU,,1448
29-11-2017,2,,TAMIL NADU,,390
30-11-2017,2,,TAMIL NADU,,230
01-12-2017,2,,TAMIL NADU,,1022
02-12-2017,2,,TAMIL NADU,,1648
03-12-2017,2,,TAMIL NADU,,1143
04-12-2017,2,,TAMIL NADU,,2245
05-12-2017,2,,TAMIL NADU,,2058
06-12-2017,2,,TAMIL NADU,,2378
07-12-2017,2,,TAMIL NADU,,2300
08-12-2017,2,,TAMIL NADU,,1846
09-12-2017,2,,TAMIL NADU,,2308
10-12-2017,2,,TAMIL NADU,,1137
11-12-2017,2,,TAMIL NADU,,4404
12-12-2017,2,,TAMIL NADU,,7416
13-12-2017,2,,TAMIL NADU,,8575
14-12-2017,2,,TAMIL NADU,,8720
15-12-2017,2,,TAMIL NADU,,9963
16-12-2017,2,,TAMIL NADU,,8709
17-12-2017,2,,TAMIL NADU,,4879
18-12-2017,2,,TAMIL NADU,,8533
19-12-2017,2,,TAMIL NADU,,9300
20-12-2017,2,,TAMIL NADU,,9060
21-12-2017,2,,TAMIL NADU,,8646
22-12-2017,2,,TAMIL NADU,,8052
23-12-2017,2,,TAMIL NADU,,7289
24-12-2017,2,,TAMIL NADU,,4551
25-12-2017,2,,TAMIL NADU,,4389
26-12-2017,2,,TAMIL NADU,,4839
27-12-2017,2,,TAMIL NADU,,3897
28-12-2017,2,,TAMIL NADU,,3252
29-12-2017,2,,TAMIL NADU,,2024
30-12-2017,2,,TAMIL NADU,,1322
31-12-2017,2,,TAMIL NADU,,192
01-01-2018,2,,TAMIL NADU,,295
02-01-2018,2,,TAMIL NADU,,1934
03-01-2018,2,,TAMIL NADU,,3580
04-01-2018,2,,TAMIL NADU,,3327
05-01-2018,2,,TAMIL NADU,,3225
06-01-2018,2,,TAMIL NADU,,3122
07-01-2018,2,,TAMIL NADU,,1945
08-01-2018,2,,TAMIL NADU,,2410
09-01-2018,2,,TAMIL NADU,,2504
10-01-2018,2,,TAMIL NADU,,2695
11-01-2018,2,,TAMIL NADU,,6399
12-01-2018,2,,TAMIL NADU,,8252
13-01-2018,2,,TAMIL NADU,,6638
14-01-2018,2,,TAMIL NADU,,1130
15-01-2018,2,,TAMIL NADU,,980
16-01-2018,2,,TAMIL NADU,,3067
17-01-2018,2,,TAMIL NADU,,7708
18-01-2018,2,,TAMIL NADU,,9636
19-01-2018,2,,TAMIL NADU,,9082
20-01-2018,2,,TAMIL NADU,,8906
21-01-2018,2,,TAMIL NADU,,5559
22-01-2018,2,,TAMIL NADU,,7575
23-01-2018,2,,TAMIL NADU,,9571
24-01-2018,2,,TAMIL NADU,,7974
25-01-2018,2,,TAMIL NADU,,7822
26-01-2018,2,,TAMIL NADU,,7468
27-01-2018,2,,TAMIL NADU,,5560
28-01-2018,2,,TAMIL NADU,,2507
29-01-2018,2,,TAMIL NADU,,3049
30-01-2018,2,,TAMIL NADU,,957
31-01-2018,2,,TAMIL NADU,,113
01-02-2018,2,,TAMIL NADU,,694
02-02-2018,2,,TAMIL NADU,,3116
03-02-2018,2,,TAMIL NADU,,2697
04-02-2018,2,,TAMIL NADU,,1601
05-02-2018,2,,TAMIL NADU,,1832
06-02-2018,2,,TAMIL NADU,,2198
07-02-2018,2,,TAMIL NADU,,2083
08-02-2018,2,,TAMIL NADU,,1962
09-02-2018,2,,TAMIL NADU,,2354
10-02-2018,2,,TAMIL NADU,,2007
11-02-2018,2,,TAMIL NADU,,1885
12-02-2018,2,,TAMIL NADU,,7580
13-02-2018,2,,TAMIL NADU,,9908
14-02-2018,2,,TAMIL NADU,,9866
15-02-2018,2,,TAMIL NADU,,9765
16-02-2018,2,,TAMIL NADU,,9712
17-02-2018,2,,TAMIL NADU,,9587
18-02-2018,2,,TAMIL NADU,,2973
19-02-2018,2,,TAMIL NADU,,7220
20-02-2018,2,,TAMIL NADU,,11288
21-02-2018,2,,TAMIL NADU,,9176
22-02-2018,2,,TAMIL NADU,,8936
23-02-2018,2,,TAMIL NADU,,8231
24-02-2018,2,,TAMIL NADU,,7117
25-02-2018,2,,TAMIL NADU,,4430
26-02-2018,2,,TAMIL NADU,,3998
27-02-2018,2,,TAMIL NADU,,1661
28-02-2018,2,,TAMIL NADU,,84
01-03-2018,2,,TAMIL NADU,,1007
02-03-2018,2,,TAMIL NADU,,3097
03-03-2018,2,,TAMIL NADU,,3235
04-03-2018,2,,TAMIL NADU,,1725
05-03-2018,2,,TAMIL NADU,,1996
06-03-2018,2,,TAMIL NADU,,2464
07-03-2018,2,,TAMIL NADU,,2211
08-03-2018,2,,TAMIL NADU,,1424
09-03-2018,2,,TAMIL NADU,,2431
10-03-2018,2,,TAMIL NADU,,2687
11-03-2018,2,,TAMIL NADU,,5245
12-03-2018,2,,TAMIL NADU,,10621
13-03-2018,2,,TAMIL NADU,,10255
14-03-2018,2,,TAMIL NADU,,9100
15-03-2018,2,,TAMIL NADU,,11010
16-03-2018,2,,TAMIL NADU,,10286
17-03-2018,2,,TAMIL NADU,,9601
18-03-2018,2,,TAMIL NADU,,8118
19-03-2018,2,,TAMIL NADU,,7711
20-03-2018,2,,TAMIL NADU,,9791
21-03-2018,2,,TAMIL NADU,,8911
22-03-2018,2,,TAMIL NADU,,9590
23-03-2018,2,,TAMIL NADU,,7614
24-03-2018,2,,TAMIL NADU,,8188
25-03-2018,2,,TAMIL NADU,,5599
26-03-2018,2,,TAMIL NADU,,5438
27-03-2018,2,,TAMIL NADU,,5272
28-03-2018,2,,TAMIL NADU,,3138
29-03-2018,2,,TAMIL NADU,,1866
30-03-2018,2,,TAMIL NADU,,716
31-03-2018,2,,TAMIL NADU,,167
01-04-2018,2,,TAMIL NADU,,464
02-04-2018,2,,TAMIL NADU,,962
03-04-2018,2,,TAMIL NADU,,1129
04-04-2018,2,,TAMIL NADU,,1049
05-04-2018,2,,TAMIL NADU,,976
06-04-2018,2,,TAMIL NADU,,894
07-04-2018,2,,TAMIL NADU,,810
08-04-2018,2,,TAMIL NADU,,581
09-04-2018,2,,TAMIL NADU,,783
10-04-2018,2,,TAMIL NADU,,1258
11-04-2018,2,,TAMIL NADU,,4412
12-04-2018,2,,TAMIL NADU,,7813
13-04-2018,2,,TAMIL NADU,,9060
14-04-2018,2,,TAMIL NADU,,6594
15-04-2018,2,,TAMIL NADU,,5222
16-04-2018,2,,TAMIL NADU,,8971
17-04-2018,2,,TAMIL NADU,,9780
18-04-2018,2,,TAMIL NADU,,9752
19-04-2018,2,,TAMIL NADU,,10282
20-04-2018,2,,TAMIL NADU,,9734
21-04-2018,2,,TAMIL NADU,,8968
22-04-2018,2,,TAMIL NADU,,4362
23-04-2018,2,,TAMIL NADU,,7681
24-04-2018,2,,TAMIL NADU,,8217
25-04-2018,2,,TAMIL NADU,,7678
26-04-2018,2,,TAMIL NADU,,7060
27-04-2018,2,,TAMIL NADU,,5764
28-04-2018,2,,TAMIL NADU,,2707
29-04-2018,2,,TAMIL NADU,,233
30-04-2018,2,,TAMIL NADU,,43
01-05-2018,2,,TAMIL NADU,,970
02-05-2018,2,,TAMIL NADU,,2038
03-05-2018,2,,TAMIL NADU,,2768
04-05-2018,2,,TAMIL NADU,,2353
05-05-2018,2,,TAMIL NADU,,2169
06-05-2018,2,,TAMIL NADU,,1381
07-05-2018,2,,TAMIL NADU,,936
08-05-2018,2,,TAMIL NADU,,1207
09-05-2018,2,,TAMIL NADU,,1972
10-05-2018,2,,TAMIL NADU,,2017
11-05-2018,2,,TAMIL NADU,,4559
12-05-2018,2,,TAMIL NADU,,8581
13-05-2018,2,,TAMIL NADU,,4751
14-05-2018,2,,TAMIL NADU,,9242
15-05-2018,2,,TAMIL NADU,,9913
16-05-2018,2,,TAMIL NADU,,9341
17-05-2018,2,,TAMIL NADU,,9343
18-05-2018,2,,TAMIL NADU,,9463
19-05-2018,2,,TAMIL NADU,,9751
20-05-2018,2,,TAMIL NADU,,7613
21-05-2018,2,,TAMIL NADU,,8066
22-05-2018,2,,TAMIL NADU,,8301
23-05-2018,2,,TAMIL NADU,,7262
24-05-2018,2,,TAMIL NADU,,6056
25-05-2018,2,,TAMIL NADU,,5500
26-05-2018,2,,TAMIL NADU,,6763
27-05-2018,2,,TAMIL NADU,,5096
28-05-2018,2,,TAMIL NADU,,4171
29-05-2018,2,,TAMIL NADU,,2760
30-05-2018,2,,TAMIL NADU,,554
31-05-2018,2,,TAMIL NADU,,246
01-06-2018,2,,TAMIL NADU,,2443
02-06-2018,2,,TAMIL NADU,,3018
03-06-2018,2,,TAMIL NADU,,1286
04-06-2018,2,,TAMIL NADU,,2528
05-06-2018,2,,TAMIL NADU,,2142
06-06-2018,2,,TAMIL NADU,,1979
07-06-2018,2,,TAMIL NADU,,1710
08-06-2018,2,,TAMIL NADU,,1705
09-06-2018,2,,TAMIL NADU,,2159
10-06-2018,2,,TAMIL NADU,,892
11-06-2018,2,,TAMIL NADU,,5339
12-06-2018,2,,TAMIL NADU,,9328
13-06-2018,2,,TAMIL NADU,,10590
14-06-2018,2,,TAMIL NADU,,10954
15-06-2018,2,,TAMIL NADU,,11182
16-06-2018,2,,TAMIL NADU,,10097
17-06-2018,2,,TAMIL NADU,,4933
18-06-2018,2,,TAMIL NADU,,8171
19-06-2018,2,,TAMIL NADU,,11241
20-06-2018,2,,TAMIL NADU,,11160
21-06-2018,2,,TAMIL NADU,,10316
22-06-2018,2,,TAMIL NADU,,9057
23-06-2018,2,,TAMIL NADU,,8644
24-06-2018,2,,TAMIL NADU,,6432
25-06-2018,2,,TAMIL NADU,,7476
26-06-2018,2,,TAMIL NADU,,8317
27-06-2018,2,,TAMIL NADU,,7654
28-06-2018,2,,TAMIL NADU,,5500
29-06-2018,2,,TAMIL NADU,,1304
30-06-2018,2,,TAMIL NADU,,132
01-07-2018,2,,TAMIL NADU,,572
02-07-2018,2,,TAMIL NADU,,1738
03-07-2018,2,,TAMIL NADU,,2192
04-07-2018,2,,TAMIL NADU,,2834
05-07-2018,2,,TAMIL NADU,,1870
06-07-2018,2,,TAMIL NADU,,2565
07-07-2018,2,,TAMIL NADU,,1677
08-07-2018,2,,TAMIL NADU,,1126
09-07-2018,2,,TAMIL NADU,,1434
10-07-2018,2,,TAMIL NADU,,1541
11-07-2018,2,,TAMIL NADU,,4520
12-07-2018,2,,TAMIL NADU,,8494
13-07-2018,2,,TAMIL NADU,,10039
14-07-2018,2,,TAMIL NADU,,10857
15-07-2018,2,,TAMIL NADU,,5020
16-07-2018,2,,TAMIL NADU,,8740
17-07-2018,2,,TAMIL NADU,,11309
18-07-2018,2,,TAMIL NADU,,9562
19-07-2018,2,,TAMIL NADU,,12908
20-07-2018,2,,TAMIL NADU,,10015
